Source,Target,Weight,If_across
Micromass UK Limited , Opiteck; Gregory ,1,1
Micromass UK Limited , Silva; Jeffrey ,1,1
Micropharma Limited , Jones; Mitchell Lawrence ,1,0
Micropharma Limited , Prakash; Satya ,1,1
Migenix Inc., Iyer; Radhakrishnan P.,1,1
Migenix Inc., Jin; Yi ,1,1
Migenix Inc., Roland; Arlene ,1,1
Migenix Inc., Zhou; Wenqiang ,1,1
Migenix Inc., Iyer; Radhakrishnan P.,2,1
Migenix Inc., Jin; Yi ,2,1
Migenix Inc., Roland; Arlene ,2,1
Migenix Inc., Zhou; Wenqiang ,2,1
Milestone Pharmaceuticals , Leighton; Harry J.,1,1
Milestone Pharmaceuticals , Maguire; Martin P.,1,1
Milestone Pharmaceuticals , Rioux; Elise ,1,1
Milestone Pharmaceuticals , Herbart; Dominik ,1,1
Milestone Pharmaceuticals , Leighton; Harry J.,6,1
Milestone Pharmaceuticals , Maguire; Martin P.,6,1
Milestone Pharmaceuticals , Rioux; Elise ,5,1
"Millendo Therapeutics, Inc ", Betancourt; Aimesther ,1,1
"Millendo Therapeutics, Inc ", Chen; Herman ,1,1
"Millendo Therapeutics, Inc "," Hunt, III; Stephen Warren ",1,1
"Millendo Therapeutics, Inc ", Matunas; Robert ,1,1
"Millendo Therapeutics, Inc ", Phillips; Martin Douglas ,1,1
"Millendo Therapeutics, Inc ", Thibert; Roch ,1,1
"Millendo Therapeutics, Inc ", Uzarama; Charles ,1,1
"Millendo Therapeutics, Inc ", Betancourt; Aimesther ,1,1
"Millendo Therapeutics, Inc ", Chen; Herman ,1,1
"Millendo Therapeutics, Inc "," Hunt, III; Stephen Warren ",1,1
"Millendo Therapeutics, Inc ", Matunas; Robert ,1,1
"Millendo Therapeutics, Inc ", Phillips; Martin Douglas ,1,1
"Millendo Therapeutics, Inc ", Thibert; Roch ,1,1
"Millendo Therapeutics, Inc ", Uzarama; Charles ,1,1
Mimetogen Pharmaceuticals Inc., Cumberlidge; Garth ,1,1
Mimetogen Pharmaceuticals Inc., Lama; Teresa ,2,0
Mimetogen Pharmaceuticals Inc., Meerovitch; Karen ,1,1
Mimetogen Pharmaceuticals Inc., Pascal; Jeanick ,1,1
Mimetogen Pharmaceuticals Inc., Cumberlidge; Garth ,2,1
Mimetogen Pharmaceuticals Inc., Lama; Teresa ,2,0
Mimetogen Pharmaceuticals Inc., Meerovitch; Karen ,2,1
Mimetogen Pharmaceuticals Inc., Saragovi; Horacio Uri ,1,0
Mimetogen Pharmaceuticals Inc., Bohlin; Martin ,1,1
Mimetogen Pharmaceuticals Inc., Cumberlidge; Garth ,1,1
Mimetogen Pharmaceuticals Inc., Devin; Chantal ,1,1
Mimetogen Pharmaceuticals Inc., Lama; Teresa ,1,0
Mimetogen Pharmaceuticals Inc., Meerovitch; Karen ,1,1
Mimetogen Pharmaceuticals Inc., Rocchi; Sebastien ,1,1
Mimetogen Pharmaceuticals Inc., Tian; Wei ,1,1
Mine Jeffrey Inc., Barbeau; Claude ,1,1
"Minister of Energy, Mines and Resources Canada ", Capes; C.,1,1
"Minister of Energy, Mines and Resources Canada ", Ikura; Michio ,1,1
"Minister of Energy, Mines and Resources Canada ", Kelly; James F.,1,1
"Minister of Energy, Mines and Resources Canada "," Mikhlin, deceased; Josef A.",1,1
Minnesota Mining & Manufacturing Co., Benedek; Roy ,1,1
Minnesota Mining & Manufacturing Co., Dees; Dennis W.,1,1
Minnesota Mining & Manufacturing Co., Kahaian; Arthur J.,1,1
Minnesota Mining & Manufacturing Co., Thackeray; Michael M.,1,1
Minnesota Mining & Manufacturing Co., Visser; Donald R.,1,1
MoGill University , Duguid; William P.,1,1
MoGill University , Pittenger; Gary L.,1,1
MoGill University , Rafaeloff; Ronit ,1,1
MoGill University , Rosenberg; Lawrence ,1,1
MoGill University , Vinik; Aaron I.,1,1
Molecular OptoElectronics Corporation , Kazlauskas; Romas Joseph ,1,1
Molecular OptoElectronics Corporation , Zhang; Xiaoming ,1,1
Montedison S.p.A., Le Van Mao; Raymond ,1,1
Montedison S.p.A., Moretti; Enrico ,1,0
Montedison S.p.A., Padovan; Mario ,1,0
Montedison S.p.A., Solari; Marcello ,1,0
Montedison S.p.A., Zamboni; Valentino ,1,0
Motac Neuroscience Limited , Hill; Michael Peter ,1,0
Motac Neuroscience Limited , Kottke; Tim ,1,1
Motac Neuroscience Limited , Leppanen; Jukka Matti ,1,1
Motac Neuroscience Limited , Sasse; Britta Caroline ,1,1
Motac Neuroscience Limited , Saur; Oliver ,1,1
Motac Neuroscience Limited , Stark; Holger ,1,1
MOUNT SINAI HOSPITAL , Lavoie; Hugo ,2,1
MOUNT SINAI HOSPITAL , Rajakulendran; Thanashan ,2,1
MOUNT SINAI HOSPITAL , Sahmi; Malha ,2,1
MOUNT SINAI HOSPITAL , Sicheri; Frank ,2,0
MOUNT SINAI HOSPITAL , Therrien; Marc ,2,1
MPB Communications Inc., Haddad; Emile ,1,0
MPB Communications Inc., Jamroz; Wes R.,1,0
MPB Communications Inc., Kruzelecky; Roman V.,1,1
MPB Communications Inc., Wong; Brian ,1,0
M. S. & D. , Reader; Grant W.,1,1
M. S. & D. , Rokach; Joshua ,1,1
MSD Italia S.R.L., Aulakh; Virender ,1,1
MSD Italia S.R.L., Bachand; Benoit ,1,1
MSD Italia S.R.L., Beaulieu; Patrick ,1,1
MSD Italia S.R.L., Brochu; Marie-Christine ,1,1
MSD Italia S.R.L., Chackalamannil; Samuel ,1,1
MSD Italia S.R.L., Charron; Sylvie ,1,1
MSD Italia S.R.L., Ferrara; Marco ,1,1
MSD Italia S.R.L., Grise-Bard; Christiane ,1,1
MSD Italia S.R.L., Han; Yongxin ,1,1
MSD Italia S.R.L., Harper; Steven ,1,1
MSD Italia S.R.L., Liverton; Nigel ,1,1
MSD Italia S.R.L., McCauley; John ,1,1
MSD Italia S.R.L., Rudd; Michael T.,1,1
MSD Italia S.R.L., Shah; Unmesh ,1,1
MSD Italia S.R.L., Summa; Vincenzo ,1,0
MSD Italia S.R.L., Velazquez; Francisco ,1,1
MSD Italia S.R.L., Venkatraman; Srikanth ,1,1
MSD Italia S.R.L., Zaghdane; Helmi ,1,1
MURATA MANUFACTURING CO., Asakawa; Yuichiro ,1,1
MURATA MANUFACTURING CO., Daigle; Jean-Christophe ,1,1
MURATA MANUFACTURING CO., Uesaka; Shinichi ,1,1
MURATA MANUFACTURING CO., Zaghib; Karim ,1,1
N/A , Bose; Tapan K.,1,1
N/A , Brown; Kevin ,1,1
N/A , Brown; Kevin Edward ,1,1
N/A , Castonguay; Yves ,1,1
N/A , Chahine; Richard ,1,1
N/A , Cossement; Daniel ,1,1
N/A , Coutlee; Fran.cedilla.,1,1
N/A , Dellero; Tarik ,1,1
N/A , Desilets; Sylvain ,1,1
N/A , Dipaolo; Joseph A.,1,1
N/A , Dodelet; Jean-Pol ,1,1
N/A , Hertz; Philip Barry ,1,1
N/A , Kessous; Allegria ,1,1
N/A , Laberge; Serge ,1,1
N/A , Landry; Benoit S.,1,1
N/A , Monroy; Antonio F.,1,1
N/A , O'Donoughue; Louise S. (Mont St.,1,1
N/A , Piette; Gabriel ,1,1
N/A , Reaney; Martin J.,1,1
N/A , Smiljanic; Oliver ,1,1
N/A , Stansfield; Barry ,1,1
N/A , Tijssen; Peter ,2,1
N/A , Vezina; Louis P.,1,1
N/A , Zadori; Zoltan ,2,1
N/A , Zhi; Ning ,2,1
Nanodesign Inc., Lazarowych; Natalie ,1,1
Nanodesign Inc., Mercure; Julie ,1,1
Nanodesign Inc., Redden; Peter ,1,1
Nanodesign Inc., Schmidt; Jonathan Martin ,1,1
Nanodesign Inc., Whelan; John ,1,1
Nanodesign Inc., Zhu; Shuguang ,1,1
Nanodesign Inc., Kwiatkowski; Stefan ,1,1
Nanodesign Inc., Lazarowych; Natalie ,1,1
Nanodesign Inc., Lowell; Jeffry Lawrence ,1,1
Nanodesign Inc., Mercure; Julie ,1,1
Nanodesign Inc., Pupek; Krzysztof ,1,1
Nanodesign Inc., Schmidt; Jonathan Martin ,1,1
Nanodesign Inc., Whelan; John ,1,1
Nanodesign Inc., Zhu; Shuguang ,1,1
Nanoledge Inc., Boutevin; Bernard ,1,1
Nanoledge Inc., Ganachaud; Francois ,1,1
Nanoledge Inc., Lucas; Patrice ,1,1
Nanoledge Inc., Schierholz; Kai ,1,1
Nanometrix Inc., Picard; Gilles ,1,1
Nanometrix Inc., Schneider; Juan ,1,1
NanoXplore Inc., Nazarpour; Soroush ,1,0
NanoXplore Inc., Song; Naiheng ,1,1
National Research Coucil of Canada , Baardsnes; Jason ,1,1
National Research Coucil of Canada , O'Connor-McCourt; Maureen D.,1,1
National Research Coucil of Canada , Sulea; Traian ,1,1
National Research Coucil of Canada , Zwaagstra; John C.,1,1
National Research Coucil of Canada , Brisson; Normand ,1,1
National Research Coucil of Canada , De Luca; Vincenzo ,1,1
National Research Coucil of Canada , Kurz; Wolfgang Gebhard Walter ,1,1
National Research Coucil of Canada , Laniel; Robert ,1,1
National Research Coucil of Canada , Leroux; Jacques ,1,1
National Research Coucil of Canada , Van Gheluwe; Patrick ,1,1
National Research Coucil of Canada , Ahmad; Sultan ,3,1
National Research Coucil of Canada , Andre; Gerald ,1,1
National Research Coucil of Canada , Arbabi-Ghahroudi; Mehdi ,3,0
National Research Coucil of Canada , Baardsnes; Jason ,4,1
National Research Coucil of Canada , Banville; Denis ,1,1
National Research Coucil of Canada , Banville; Myriam ,1,1
National Research Coucil of Canada , Belanger; Christian ,1,1
National Research Coucil of Canada , Bensebaa; Farid ,1,1
National Research Coucil of Canada , Bergeron; John J. M.,3,1
National Research Coucil of Canada , Blain; Marilyne ,1,1
National Research Coucil of Canada , Bourque; Denis ,1,1
National Research Coucil of Canada , Breton; Jerome ,1,1
National Research Coucil of Canada , Brown; R.,1,1
National Research Coucil of Canada , Cameron; Alan ,1,1
National Research Coucil of Canada , Chavarie; Claude ,1,1
National Research Coucil of Canada , Choi; Young-Jun ,1,1
National Research Coucil of Canada ," Cole, legal representative; Margaret ",1,1
National Research Coucil of Canada , Cole; Kenneth ,1,1
National Research Coucil of Canada , Cole; Kenneth C.,2,1
National Research Coucil of Canada , Collins; Catherine ,1,1
National Research Coucil of Canada , Cote ; M. T.,1,1
National Research Coucil of Canada , Day; Mike ,1,1
National Research Coucil of Canada , De Crescenzo; Gregory ,1,1
National Research Coucil of Canada , Delisle; Serge ,1,1
National Research Coucil of Canada , Denault; Johanne ,5,1
National Research Coucil of Canada , Dignard; Daniel ,1,1
National Research Coucil of Canada , Ding; Jianfu ,2,1
National Research Coucil of Canada , Ducret; Amelie ,1,1
National Research Coucil of Canada , Dufour; Jacques ,1,1
National Research Coucil of Canada , Durocher; Yves ,4,1
National Research Coucil of Canada , Elahi; Seyyed Mehdy ,1,1
National Research Coucil of Canada , Filion; Mario ,1,1
National Research Coucil of Canada , Firth; Andrea ,1,0
National Research Coucil of Canada , Fortin; Yves ,1,1
National Research Coucil of Canada , Fournier; Joel ,2,1
National Research Coucil of Canada , Gaillet; Bruno ,1,1
National Research Coucil of Canada , Gao; Yan ,2,1
National Research Coucil of Canada , Gattrell; Michael ,2,0
National Research Coucil of Canada , Gauthier; Maxime ,1,1
National Research Coucil of Canada , Gilbert; Renald ,5,1
National Research Coucil of Canada , Groleau; Denis ,1,1
National Research Coucil of Canada , Guena; Thierry ,1,1
National Research Coucil of Canada , Guiot; Serge ,1,1
National Research Coucil of Canada , Guiot; Serge R.,3,1
National Research Coucil of Canada , Guiver; Michael D.,1,0
National Research Coucil of Canada , Gulot; Serge ,1,1
National Research Coucil of Canada , Gulver; Michael D.,1,1
National Research Coucil of Canada , Guo; Degi ,1,1
National Research Coucil of Canada , Haqqani; Arsalan S.,3,1
National Research Coucil of Canada , Hasegawa; Yoshie ,3,1
National Research Coucil of Canada , Hawari; Jalal ,1,1
National Research Coucil of Canada , Henuset; Yves Michel ,2,1
National Research Coucil of Canada , Hrapovic; Sabahudin ,1,1
National Research Coucil of Canada , Hu; Wei ,1,1
National Research Coucil of Canada , Iwaki; Hiroaki ,3,1
National Research Coucil of Canada , Jaramillo; Maria ,1,1
National Research Coucil of Canada , Jaramillo; Maria L.,1,1
National Research Coucil of Canada , Jian; Xigao ,1,1
National Research Coucil of Canada , Kaleta; Jadwiga ,1,1
National Research Coucil of Canada , Kamen; Amine ,2,1
National Research Coucil of Canada , Kamen; Amine A.,1,1
National Research Coucil of Canada , Kemmerich; Kristin ,3,0
National Research Coucil of Canada , Knaack; Christian ,1,1
National Research Coucil of Canada , Konishi; Yasuo ,2,1
National Research Coucil of Canada , Koutychenko; Anatol ,1,1
National Research Coucil of Canada , L'Ecuyer; Pascal ,1,1
National Research Coucil of Canada , Lam; Edmond ,1,1
National Research Coucil of Canada , Lamarche; Natalie ,1,1
National Research Coucil of Canada , Langelier; Yves ,1,1
National Research Coucil of Canada , Lau; Peter C. K.,5,1
National Research Coucil of Canada , Lefebvre; Louis-Philippe ,2,1
National Research Coucil of Canada , Lembo; Paola ,1,1
National Research Coucil of Canada , Leung; Chi Woon ,1,1
National Research Coucil of Canada , Li; Mei ,1,1
National Research Coucil of Canada , Liu; Futian ,1,1
National Research Coucil of Canada , Liu; Yali ,1,1
National Research Coucil of Canada , Loignon; Martin ,2,1
National Research Coucil of Canada , Lortie; Robert ,1,1
National Research Coucil of Canada , Luong; John H. T.,2,1
National Research Coucil of Canada , MacDougall; Barry ,2,0
National Research Coucil of Canada , Mahmoud; Khaled ,1,1
National Research Coucil of Canada , Male; Keith B.,2,1
National Research Coucil of Canada , Malenfant; Felix ,2,1
National Research Coucil of Canada , Massie; Bernard ,13,1
National Research Coucil of Canada , Menard; Robert (St.,1,1
National Research Coucil of Canada , Micetich; Ronald G.,2,1
National Research Coucil of Canada , Micetich; Ronald George (Sher Pk.,1,1
National Research Coucil of Canada , Miguez; Carlos B.,1,1
National Research Coucil of Canada , Mokrini; Asmae ,3,1
National Research Coucil of Canada , Mullick; Alaka ,6,1
National Research Coucil of Canada , Natapova; Anna ,1,1
National Research Coucil of Canada , Ngo; Tri-Dung ,1,1
National Research Coucil of Canada , Ni; Feng ,1,1
National Research Coucil of Canada , O'Conner; Maureen D.,1,1
National Research Coucil of Canada , O'Connor-McCourt; Maureen D.,4,1
National Research Coucil of Canada , O'Donnell; Dajan ,1,1
National Research Coucil of Canada , Oualikene; Wahiba ,3,1
National Research Coucil of Canada , Paul-Roc; Beatrice ,1,1
National Research Coucil of Canada , Perrin-Sarazin; Florence ,1,1
National Research Coucil of Canada , Petti; Luca ,1,1
National Research Coucil of Canada , Pomerleau; Yves ,1,1
National Research Coucil of Canada , Purisima; Enrico ,1,1
National Research Coucil of Canada , Purisima; Enrico O.,2,1
National Research Coucil of Canada , Rho; Denis ,1,1
National Research Coucil of Canada , Robertson; Gilles P.,2,1
National Research Coucil of Canada , Roy; Emmanuel ,1,1
National Research Coucil of Canada , Shen; Chun Fang ,1,1
National Research Coucil of Canada , Shen; Shi-Hsiang ,3,1
National Research Coucil of Canada , Singh; Rajeshwar ,3,1
National Research Coucil of Canada , Stanimirovic; Danica ,3,0
National Research Coucil of Canada , Sulea; Traian ,8,1
National Research Coucil of Canada , Tartakovsky; Boris ,2,1
National Research Coucil of Canada , Tessier; Daniel C.,2,1
National Research Coucil of Canada , Thomas; David Y.,3,1
National Research Coucil of Canada , Thomas; Yannig ,2,1
National Research Coucil of Canada , Tikhomirov; Ilia Alexandre ,1,1
National Research Coucil of Canada , Tolkatchev; Dmitri ,1,1
National Research Coucil of Canada , Ton-That; Minh-Tan ,5,1
National Research Coucil of Canada , Trani; Michael ,1,1
National Research Coucil of Canada , Transfiguracion; Julia ,1,1
National Research Coucil of Canada , Tremblay; Gilles Bernard ,1,1
National Research Coucil of Canada , Turtakovsky; Buris ,1,1
National Research Coucil of Canada , Utracki; Lechoslaw Adam ,1,1
National Research Coucil of Canada , Vachon; Francois ,1,1
National Research Coucil of Canada , Veres; Teodor ,1,1
National Research Coucil of Canada , Vuillaume; Pascal (St.,1,1
National Research Coucil of Canada , Wada; Ikuo ,1,1
National Research Coucil of Canada , Wahlestedt; Claes ,2,1
National Research Coucil of Canada , Walker; Philippe ,2,1
National Research Coucil of Canada , Xu; Yan ,1,1
National Research Coucil of Canada , Yerushalmi; Laleh (Cote St.,1,1
National Research Coucil of Canada , Yezza; Abdessalem ,1,1
National Research Coucil of Canada , Zapun; Andre ,1,1
National Research Coucil of Canada , Zhao; Shishan ,1,1
National Research Coucil of Canada , Zhou; Ming ,1,0
National Research Coucil of Canada , Zhou; Nian E.,3,1
National Research Coucil of Canada , Zwaagstra; John ,1,1
National Research Coucil of Canada , Zwaagstra; John C.,3,1
National Research Coucil of Canada , Baardsnes; Jason ,1,1
National Research Coucil of Canada , Chou; Yang-Chieh ,1,1
National Research Coucil of Canada , Corper; Adam Louis ,1,1
National Research Coucil of Canada , Ng; Gordon Yiu Kon ,1,1
National Research Coucil of Canada , O'Connor-McCourt; Maureen ,1,1
National Research Coucil of Canada , Ohrn; Anders ,1,1
National Research Coucil of Canada , Paris; Vincent ,1,1
National Research Coucil of Canada , Samiotakis; Antonios ,1,1
National Research Coucil of Canada , Seidah; Nabil G.,1,1
National Research Coucil of Canada , St-Laurent; Sylvain ,1,1
National Research Coucil of Canada , Thomas; Yannig ,1,1
National Research Coucil of Canada , Zhang; Jianbing ,1,0
National Research Coucil of Canada , Denault; Johanne ,1,1
National Research Coucil of Canada , Gundjian; Marie ,1,1
National Research Coucil of Canada , Ton-That; Minh-Tan ,1,1
National University of Singapore , Gopalakrishnakone; Ponnampalam ,1,1
National University of Singapore , Gwee; Mathew Choon Eng ,1,1
National University of Singapore , Kini; R.,1,1
National University of Singapore , Pu; Xiao Chun ,1,1
National University of Singapore , Wong; Peter Tsun-Hon ,1,1
Neomed Institute , Buon; Christophe ,1,0
Neomed Institute , Cantin; Louis-David ,2,0
Neomed Institute , Hu; Yun-Jin ,1,0
Neomed Institute , Liu; Ziping ,1,1
Neomed Institute , Luo; Xuehong ,2,0
Neomed Institute , Page; Daniel ,1,1
Neomed Institute , Tomaszewski; Miroslaw Jerzy ,2,0
Neomed Institute , Walpole; Christopher ,1,1
Neomed Institute , Yang; Hua ,1,1
Neomed Institute , Buon; Christophe ,1,0
Neomed Institute , Cantin; Louis-David ,1,0
Neomed Institute , Hu; Yun-Jin ,1,0
Neomed Institute , Luo; Xuehong ,1,0
Neomed Institute , Tomaszewski; Miroslaw Jerzy ,1,0
New England Deaconess Hospital , Grodberg; Jennifer ,1,1
New England Deaconess Hospital , Sytkowski; Arthur J.,1,1
"Nexia Biotechnologies, Inc.", Karatzas; Costas N.,2,1
"Nexia Biotechnologies, Inc.", Lazaris-Karatzas; Anthoula ,2,1
"Nexia Biotechnologies, Inc.", Turner; Jeffrey D.,2,1
Nitrogenix Inc., Farber; Michael ,1,1
NL CHEM Canada Inc., Gladu; Yves ,1,1
NL CHEM Canada Inc., Menard; Jean G.,1,1
"Nocopi Technologies, Inc.", Gundjian; Arshavir ,1,1
"Nocopi Technologies, Inc.", Solodar; Warren ,1,1
Noranda Inc., Cave; Julian ,1,1
Noranda Inc., Critchlow; Philip R.,1,1
Noranda Inc., Demopoulos; George P.,1,1
Noranda Inc., Rosato; Lucy ,1,1
Noranda Inc., Wang; Qiankun ,1,1
Noranda Inc., Berube; Michel ,1,1
Noranda Inc., Choi; Yeonuk ,1,1
Noranda Inc., Claessens; Pierre L.,1,1
Noranda Inc., Finch; James Andrew ,1,1
Noranda Inc., Giove; Anna-Maria ,1,1
Noranda Inc., Kim; Joo ,1,1
Noranda Inc., Kuyucak; Nural ,1,1
Noranda Inc., Payant; Serge ,1,1
Noranda Inc., Rao; Ramachandra ,1,1
Noranda Inc., Sheremata; Tamara ,1,1
Noranda Inc., White; Carl ,1,1
Noranda Inc., White; Carl W.,1,1
Nortel Networks Corporation , Chivukula; Vasanta ,1,1
Nortel Networks Corporation , Emesh; Ismail T.,1,1
Nortel Networks Corporation , McDonald; David R.,1,1
Nortel Networks Corporation , Sayer; Michael ,1,1
Nortel Networks Corporation , Chivukula; Vasanta ,1,1
Nortel Networks Corporation , Emesh; Ismail T.,1,1
Nortel Networks Corporation , McDonald; David R.,1,1
Nortel Networks Corporation , Sayer; Michael ,1,1
Northern Electric Company Limited , Ingrey; Sidney Ivor Joseph ,1,1
Northern Electric Company Limited , Iyengar; Rama ,1,1
Northern Telecom Limited , Abe; Koichi ,4,1
Northern Telecom Limited , Chivukula; Vsanta ,1,1
Northern Telecom Limited , Cornibert; Jacques ,1,1
Northern Telecom Limited , Emesh; Ismail T.,1,1
Northern Telecom Limited , King; Frederick D.,1,1
Northern Telecom Limited , King; Frederick David ,1,1
Northern Telecom Limited , Lowe; Richard S.,1,1
Northern Telecom Limited , Maciejko; Roman ,1,1
Northern Telecom Limited , McDonald; David R.,1,1
Northern Telecom Limited , Nundy; Stanley D.,1,1
Northern Telecom Limited , Pears; Laura E.,1,1
Northern Telecom Limited , Pilon; Peter J.,1,1
Northern Telecom Limited , Sapsford; Gary S.,1,1
Northern Telecom Limited , Shackleton; Nigel ,1,1
Northern Telecom Limited , Walling; Jorg-Hein ,1,1
Northern Therapeutics Inc., Stewart; Duncan John ,1,1
Northwestern University , Barthelat; Francois ,2,1
Northwestern University , Espinosa; Horacio Dante ,2,1
NOVA Chemicals , Brown; Stephen John ,1,0
NOVA Chemicals , Jeremic; Dusan ,1,0
NOVA Chemicals , Stephan; Douglas W.,1,1
NOVA Chemicals , von Haken Spence; Rupert Edward ,1,0
NOVA Chemicals , Wurz; Ryan Paul ,1,1
Nova Molecular Inc., Poirier; Judes ,1,1
Nova Molecular Inc., Schappert; Keith ,1,0
Nova Molecular Inc., Sevigny; Pierre ,1,0
Nova Molecular Inc., Wiebusch; Heiko ,1,0
Novartis AG , Bourguinat; Catherine ,2,1
Novartis AG , Geary; Timothy ,2,1
Novartis AG , Prichard; Roger ,2,1
Novartis AG , Schenker; Rudolf ,2,0
Novx Systems Inc., Asefa; Tewodros ,1,1
Novx Systems Inc., Ozin; Geoffrey Alan ,1,1
Novx Systems Inc., Whitnall; Wesley ,1,1
"Nuvelo, Inc.", Rozen; Rima ,1,1
"Nuvelo, Inc.", Schappert; Keith ,1,1
Nymox Corporation , Averback; Paul ,2,1
Nymox Corporation , Beheshti; Iraj ,2,1
Nymox Corporation , Ghanbari; Hossein ,2,1
Nymox Corporation , Morse; David ,2,1
Nymox Pharmaceutical Corporation , Averback; Paul ,1,1
Ocean University of China , Alaoui-Jamali; Moulay A.,1,1
Ocean University of China , Bijian; Krikor ,1,1
Ocean University of China , Tao; Jiang ,1,0
"Ocera Therapeutics, Inc.", Beauchemin; Sophie ,1,1
"Ocera Therapeutics, Inc.", Benakli; Kamel ,1,1
"Ocera Therapeutics, Inc.", Brassard; Martin ,1,1
"Ocera Therapeutics, Inc.", Fraser; Graeme L.,1,1
"Ocera Therapeutics, Inc.", Hoveyda; Hamid ,1,1
"Ocera Therapeutics, Inc.", Marsault; Eric ,1,1
"Ocera Therapeutics, Inc.", Oullet; Luc ,1,1
"Ocera Therapeutics, Inc.", Peterson; Mark L.,1,1
"Ocera Therapeutics, Inc.", Wang; Zhigang ,1,1
Odyssey Pharmaceuticals Inc., Michnick; Stephen William Watson ,2,1
Odyssey Pharmaceuticals Inc., Pelletier; Joelle Nina ,1,1
Odyssey Pharmaceuticals Inc., Remy; Ingrid ,2,1
Odyssey Pharmaceuticals Inc., Michnick; Stephen William Watson ,1,1
Odyssey Pharmaceuticals Inc., Pelletier; Joelle Nina ,1,1
Odyssey Pharmaceuticals Inc., Remy; Ingrid ,1,1
Odyssey Thera Inc., Arndt; Katja M.,1,1
Odyssey Thera Inc., Brisson; Normand ,1,1
Odyssey Thera Inc., Galarneau; Andre ,1,1
Odyssey Thera Inc., MacDonald; Marnie ,1,1
Odyssey Thera Inc., Michnick; Stephen William Watson ,8,1
Odyssey Thera Inc., Pelletier; Joelle N.,1,1
Odyssey Thera Inc., Pelletier; Joelle Nina ,2,1
Odyssey Thera Inc., Pluckthun; Andreas ,1,1
Odyssey Thera Inc., Polletier; Joelle Nina ,2,1
Odyssey Thera Inc., Remy; Ingrid ,4,1
Odyssey Thera Inc., Westwick; John K.,1,0
Odyssey Thera Inc., Galarneau; Andre ,1,1
Odyssey Thera Inc., Michnick; Stephen William Watson ,1,1
Odyssey Thera Inc., Arndt; Katja M.,1,1
Odyssey Thera Inc., Michnick; Stephen William Watson ,1,1
Odyssey Thera Inc., Pelletier; Joelle N ,1,1
Odyssey Thera Inc., Pluckthun; Andreas ,1,1
Odyssey Thera Inc., Lamerdin; Jane ,1,1
Odyssey Thera Inc., Michnick; Stephen William Watson ,1,1
