Source,Target,Weight,If_across,Type
Mobile Oil Corporation , Shu; Winston R.,2,1,undirected
Mobile Oil Corporation , Strom; E.,1,1,undirected
Mobile Oil Corporation , Tabak; Samuel A.,7,1,undirected
Mobile Oil Corporation , Tong; Paul P.,1,1,undirected
Mobile Oil Corporation , Tsien; Grace O.,3,1,undirected
Mobile Oil Corporation , Wagner; Klaus P.,3,1,undirected
Mobile Oil Corporation , Whitehurst; Darrell D.,1,1,undirected
Mobile Oil Corporation , Williams; Albert L.,1,1,undirected
Mobile Oil Corporation , Wright; Bernard S.,25,1,undirected
Mobile Oil Corporation , Wright; Bernard S. (E.,1,1,undirected
Monsanto Company (St., Richardson; John C. (St.,2,0,undirected
Monsanto Company (St., Salame; Morris ,2,1,undirected
Morgan Advanced Materials plc , Fadiora; Fontaine ,1,1,undirected
Morgan Advanced Materials plc , Jubb; Gary ,1,1,undirected
Morgan Advanced Materials plc , Wainwright; Ronald ,1,1,undirected
Morgan Crucible Company PLC , Jubb; Gary Anthony ,1,1,undirected
MSD OSS B.V., Bennett; David Jonathan ,1,1,undirected
MSD OSS B.V., Chan; Jui-Hsiang ,1,1,undirected
MSD OSS B.V., Cooke; Andrew John ,1,1,undirected
MSD OSS B.V., Edwards; Andrew Stanley ,1,1,undirected
MSD OSS B.V., Ho; Koc-Kan ,1,1,undirected
MSD OSS B.V., Morris; Michelle Lee ,1,1,undirected
MSD OSS B.V., Neagu; Irina ,1,1,undirected
MSD OSS B.V., Ohlmeyer; Michael ,1,1,undirected
MSD OSS B.V., Rong; Yajing ,1,1,undirected
MSD OSS B.V., Ansari; Nasrin ,1,1,undirected
MSD OSS B.V., Ho; Koc-Kan ,1,1,undirected
MSD OSS B.V., Kultgen; Steven G.,1,1,undirected
MSD OSS B.V., Neagu; Irina ,1,1,undirected
MSD OSS B.V., Palin; Ronald ,1,1,undirected
MSD OSS B.V., Ratcliffe; Paul David ,1,1,undirected
MSD OSS B.V., Rong; Yajing ,1,1,undirected
MSD OSS B.V., Roughton; Andrew Laird ,1,1,undirected
MSD R&D , Bennett; David Jonathan ,1,1,undirected
MSD R&D , Bungard; Christopher J.,1,1,undirected
MSD R&D , Chang; Lehua ,1,1,undirected
MSD R&D , Chu; Xin-Jie ,1,1,undirected
MSD R&D , Crespo; Alejandro ,1,1,undirected
MSD R&D , Dwyer; Michael P.,1,1,undirected
MSD R&D , Holloway; M.,1,1,undirected
MSD R&D , Ji; Tao ,1,1,undirected
MSD R&D , Keertikar; Kartik M.,1,1,undirected
MSD R&D , Loughran; H.,1,1,undirected
MSD R&D , Manikowski; Jesse J.,1,1,undirected
MSD R&D , McCauley; John A.,1,1,undirected
MSD R&D , Morriello; Gregori J.,1,1,undirected
MSD R&D , Schulz; Jurgen ,1,1,undirected
MSD R&D , Waddell; Sherman T.,1,1,undirected
MSD R&D , Williams; Peter D.,1,1,undirected
MSD R&D , Wiscount; Catherine ,1,1,undirected
MSD R&D , Zhong; Bin ,1,1,undirected
National Patent Development Corporation , Barer; Sol Joseph ,1,1,undirected
National Patent Development Corporation , Rostoker; Martin ,1,1,undirected
National Patent Development Corporation , Stockel; Richard Frederick ,2,1,undirected
National Patent Development Corporation , Valenti; Peter Carl ,2,1,undirected
National Research Council of Canada , Gueorguieva; Deyzi ,1,1,undirected
National Research Council of Canada , Pandey; Siyaram ,1,1,undirected
National Research Council of Canada , Tanha; Jamshid ,1,0,undirected
National Starch and Chemical Corporation , Brase; Ingrid E. (E.,1,1,undirected
National Starch and Chemical Investment Holding Corporation , Bladon; Sarah L.,1,1,undirected
National Starch and Chemical Investment Holding Corporation , Dheret; Cecile ,1,1,undirected
National Starch and Chemical Investment Holding Corporation , Graham; Malcolm ,1,1,undirected
National Starch and Chemical Investment Holding Corporation , Harrington; John ,1,1,undirected
National Starch and Chemical Investment Holding Corporation , Hayes; Patrick J.,1,1,undirected
National Starch and Chemical Investment Holding Corporation , Sardina; Melissa ,1,1,undirected
National Starch and Chemical Investment Holding Corporation , Smith; Samantha J.,1,1,undirected
Nepera Inc., Feitler; David ,1,1,undirected
Nepera Inc., Wetstein; Henry ,1,1,undirected
Nepera Inc., Czap; Christine A.,1,1,undirected
Nepera Inc., Feitler; David ,2,1,undirected
Nepera Inc., Fox; Adrian S.,1,1,undirected
Nepera Inc., Wiser; Robin R.,1,1,undirected
Nestec S.A., Kiely; Laurence J.,1,1,undirected
Nestec S.A., Patel; Shekhar ,1,1,undirected
New Jersey Institute of Technology , Dave; Rajesh ,1,1,undirected
New Jersey Institute of Technology , Davidson; Theodore ,1,1,undirected
New Jersey Institute of Technology , Gogos; Costas ,1,1,undirected
New Jersey Institute of Technology , Pfeffer; Robert ,1,1,undirected
New Jersey Institute of Technology , Todd; David ,1,0,undirected
New Jersey Institute of Technology , Young; Ming-Wan ,1,1,undirected
"Nissan Motor Co., Ltd.", Kamijo; Motohisa ,1,1,undirected
"NL Chemicals, Inc.", Cody; Charles A.,1,1,undirected
"NL Chemicals, Inc.", Desesa; Michael A.,1,1,undirected
"NL Chemicals, Inc.", Faulseit; Bruce K.,1,1,undirected
"NL Chemicals, Inc.", Reichert; William W.,1,1,undirected
"N L Industries, Inc.", Altman; Roger L.,1,1,undirected
"N L Industries, Inc.", Kolakowski; Michael A.,1,1,undirected
"N L Industries, Inc.", Libsch; Karl D.,1,1,undirected
"N L Industries, Inc.", Rao; M.,1,1,undirected
"N L Industries, Inc.", Striffler Jr.,1,1,undirected
"N L Industries, Inc.", Vance; Gary R.,1,1,undirected
"N L Industries, Inc.", Altman; Roger L.,1,1,undirected
"N L Industries, Inc.", Rao; M.,1,1,undirected
"N L Industries, Inc.", Chiavoni; Araxi ,1,1,undirected
"N L Industries, Inc.", Cody; Charles A.,4,1,undirected
"N L Industries, Inc.", Cody; Charles A. (E.,1,1,undirected
"N L Industries, Inc.", De Sesa; Michael A.,2,1,undirected
"N L Industries, Inc.", Faulseit; Bruce K.,2,1,undirected
"N L Industries, Inc.", Herman; Daniel F.,2,1,undirected
"N L Industries, Inc.", Kemnetz; Steven J.,2,1,undirected
"N L Industries, Inc.", Kieke; Mauriello D.,1,1,undirected
"N L Industries, Inc.", Kruse; Uno ,2,1,undirected
"N L Industries, Inc.", Magauran; Edward D.,1,1,undirected
"N L Industries, Inc.", Magauran; Edward D. (Mt.,1,1,undirected
"N L Industries, Inc.", Reichert; William W.,5,1,undirected
"N L Industries, Inc.", Youngken; Carle H.,1,1,undirected
Nova Chemicals , Benum; Les ,1,1,undirected
Nova Chemicals , Brown; Stephen John ,3,1,undirected
Nova Chemicals , Cai; Haiyong ,1,1,undirected
Nova Chemicals , Harrison; Daryll G.,1,1,undirected
Nova Chemicals , Krzywicki; Andrzej ,1,1,undirected
Nova Chemicals , Liebrecht; Bobbi Leigh ,1,1,undirected
Nova Chemicals , Magtanong; Ted ,1,1,undirected
Nova Chemicals , Oballa; Michael C.,1,1,undirected
Nova Chemicals , Stephan; Douglas W.,3,1,undirected
Nova Chemicals , Stewart; Jeff C.,3,1,undirected
Nova Chemicals , Swabey; John William ,2,1,undirected
Nova Chemicals , Taylor; Kenneth Edward ,1,1,undirected
Nova Chemicals , Wang; Qinyan ,2,1,undirected
Nova Chemicals , Aiffa; Mohamed ,1,1,undirected
Nova Chemicals , Auger; James A.,1,1,undirected
Nova Chemicals , Baltimore; Amy ,1,1,undirected
Nova Chemicals , Bellehumeur; Celine ,2,1,undirected
Nova Chemicals , Brown; Stephen ,1,1,undirected
Nova Chemicals , Brown; Stephen John ,2,1,undirected
Nova Chemicals , Clemens; Steven ,1,1,undirected
Nova Chemicals , Dewit; Perry ,1,1,undirected
Nova Chemicals , Dobbin; Christopher ,2,1,undirected
Nova Chemicals , Dobbin; Christopher John Brooke ,5,1,undirected
Nova Chemicals , Hulet; Craig Allan ,1,1,undirected
Nova Chemicals , Jaber; Isam ,1,1,undirected
Nova Chemicals , Kazemi; Niousha ,1,1,undirected
Nova Chemicals , Khakdaman; Hamidreza ,7,1,undirected
Nova Chemicals , Lacombe; Yves ,1,1,undirected
Nova Chemicals , Lam; Patrick ,2,1,undirected
Nova Chemicals , Li; Tieqi ,7,1,undirected
Nova Chemicals , Molloy; Brian ,1,1,undirected
Nova Chemicals , Moreton; Ross Donald ,1,1,undirected
Nova Chemicals , Murphy; Amanda Dolores ,1,1,undirected
Nova Chemicals , Ouskine; Helena ,1,1,undirected
Nova Chemicals , Salomons; Stephen ,1,1,undirected
Nova Chemicals , Severin; Holly ,1,1,undirected
Nova Chemicals , Shaw; Benjamin Milton ,1,1,undirected
Nova Chemicals , Sibtain; Fazle ,7,1,undirected
Nova Chemicals , Taylor; Kenneth ,1,1,undirected
Nova Chemicals , Taylor; Kenneth Edward ,6,1,undirected
Nova Chemicals , Van Asseldonk; Lauwrence Martin Jozef ,1,1,undirected
Nova Chemicals , Van Asseldonk; Lawrence Martin Josef ,1,1,undirected
Nova Chemicals , VanAsseldonk; Lawrence ,1,1,undirected
Nova Chemicals , Wang; Qinyan ,1,1,undirected
Nova Chemicals , Wang; Xiaochuan ,1,1,undirected
Nova Chemicals , Wang; XiaoChuan ,7,1,undirected
Nova Chemicals , Yamane; Marcelo ,1,1,undirected
Nova Chemicals , Chisholm; P Scott ,1,1,undirected
Nova Chemicals , Dobbin; Christopher John Brooke ,1,1,undirected
Nova Chemicals , Khakdaman; Hamidreza ,1,1,undirected
Nova Chemicals , Sibtain; Fazle ,1,1,undirected
Nova Chemicals , Taylor; Kenneth Edward ,1,1,undirected
Nova Chemicals , Arsenault; Gilles J.,1,1,undirected
Nova Chemicals , Cassola; Adrian ,1,0,undirected
Nova Chemicals , Ho; Kam W.,1,0,undirected
Novartis AG , Chen; Christine Hiu-Tung ,1,1,undirected
Novartis AG , Chen; Zhuoliang ,1,1,undirected
Novartis AG , Dore; Michael ,1,1,undirected
Novartis AG , Ford; Daniel ,1,1,undirected
Novartis AG , Fortanet; Jorge Garcia ,1,1,undirected
Novartis AG , Giraldes; John William ,1,1,undirected
Novartis AG , Karki; Rajesh ,1,1,undirected
Novartis AG , Kato; Mitsunori ,1,1,undirected
Novartis AG , LaMarche; Matthew J.,1,1,undirected
Novartis AG , Perez; Lawrence Blas ,1,1,undirected
Novartis AG , Porter; John Robert ,1,1,undirected
Novartis AG , Sendzik; Martin ,1,1,undirected
Novartis AG , Smith; Troy Douglas ,1,1,undirected
Novartis AG , Toure; Bakary-Barry ,1,1,undirected
Novartis AG , Visser; Michael Scott ,1,1,undirected
Novartis AG , Williams; Sarah ,1,1,undirected
Novartis AG , Yusuff; Naeem ,1,1,undirected
Novo Nordisk A/S , DeFrees; Shawn A.,1,1,undirected
Novo Nordisk A/S , Johnson; Karl F.,1,1,undirected
Novo Nordisk A/S , Mobasseri; Aliakbar ,1,1,undirected
Novo Nordisk A/S , Schwartz; Marc F.,1,1,undirected
Novo Nordisk A/S , Soliman; Tarik ,1,1,undirected
Nufern , Abramczyk; Jaroslaw ,1,1,undirected
Nufern , Alam; Mansoor ,1,1,undirected
Nufern , Carter; Adrian ,8,1,undirected
Nufern , Farley; Kevin ,1,1,undirected
Nufern , Farroni; Julia A.,3,1,undirected
Nufern , Guertin; Douglas ,2,1,undirected
Nufern , Jacobson; Nils ,3,1,undirected
Nufern , Jacobson; Nils J.,1,1,undirected
Nufern , Manyam; Upendra H.,4,1,undirected
Nufern , Seifert; Martin ,2,1,undirected
Nufern , Tankala; Kanishka ,13,1,undirected
N.V., Brown; Angus Richard ,1,1,undirected
N.V., Grove; Simon James Anthony ,1,1,undirected
N.V., Hamilton; Niall Morton ,1,1,undirected
N.V., Ho; Koc-Kan ,3,1,undirected
N.V., Hoc; Koc-Kan ,1,1,undirected
N.V., Jeremiah; Fiona ,1,1,undirected
N.V., Jokiel; Patrick ,1,1,undirected
N.V., Kiczun; Michael John ,1,1,undirected
N.V., Kingsbury; Celia ,1,1,undirected
N.V., Kultgen; Steven G.,1,1,undirected
N.V., Letourneau; Jeffrey ,3,1,undirected
N.V., Littlewood; Peter Thomas Albert ,1,1,undirected
N.V., McArthur; Duncan Robert ,1,1,undirected
N.V., Morphy; John Richard ,3,1,undirected
N.V., Napier; Susan Elizabeth ,3,1,undirected
N.V., Neagu; Irina ,2,1,undirected
N.V., Ohhlmeyer; Michael ,1,1,undirected
N.V., Ohlmeyer; Michael ,1,1,undirected
N.V., Ratcliffe; Paul David ,1,1,undirected
N.V., Riviello; Christopher ,1,1,undirected
N.V., Schulz; Jurgen ,1,1,undirected
N.V., Sherborne; Brad ,1,1,undirected
Occidental Research Corporation , Dines deceased; Martin B.,1,1,undirected
Occidental Research Corporation , Ellis; Jeffrey R.,1,1,undirected
"OPKO Health, Inc.", Bhattacharya; Soumendu ,1,1,undirected
"OPKO Health, Inc.", Gupta; Pranav ,1,1,undirected
"OPKO Health, Inc.", Monteith; David ,1,1,undirected
"OPKO Health, Inc.", Wan; Jiansheng ,1,1,undirected
"Optical Coating Laboratory, Inc.", Beauchamp; William T.,1,1,undirected
"Optical Coating Laboratory, Inc.", Rancourt; James D.,1,1,undirected
Oratech Pharmaceutical Development Corporation , Haas; Ronald T.,2,1,undirected
"Orchid BioSciences, Inc.", Swenson; Rolf E.,1,1,undirected
"Ortho-McNeil, Inc.", Miller; Robert G.,2,1,undirected
"Ortho-McNeil, Inc.", Miller; William C.,2,1,undirected
"Ortho-McNeil, Inc.", Tankovitz; Oskar T.,2,1,undirected
Oxce Fuel Company , Lane; Robert H.,1,1,undirected
Oxce Fuel Company , Prieto; Martin A.,1,1,undirected
Oxce Fuel Company , Rakitsky; Walter G.,1,1,undirected
Oxce Fuel Company , Donnelly; Richard G.,1,1,undirected
"Oxford Performance Materials, LLC ", DeCarmine; Anthony ,1,1,undirected
"Oxford Performance Materials, LLC ", DeFelice; Scott ,1,1,undirected
Oxirane Corporation , Kornfeld; Alan D.,1,1,undirected
"Palatin Technologies, Inc.", Hu; Bolun ,1,1,undirected
"Palatin Technologies, Inc.", Sharma; Shubh D.,1,0,undirected
"Palatin Technologies, Inc.", Shi; Yi-Qun ,1,1,undirected
"Palatin Technologies, Inc.", Wu; Zhijun ,1,1,undirected
"PD-LD, Inc.", Ban; Vladimir S.,1,1,undirected
"PD-LD, Inc.", Melnik; Elena D.,1,1,undirected
"PD-LD, Inc.", Rabinovich; Eliezer M.,1,1,undirected
"PD-LD, Inc.", Volodin; Boris L.,1,1,undirected
Pennwalt Corporation , Bohen; Joseph M.,1,1,undirected
Pennwalt Corporation , Reifenberg; Gerald H.,2,1,undirected
Pennwalt Corporation , Stein; Daryl L.,1,1,undirected
"Pestka Biomedical Laboratories, Inc.", Clark; William A.,1,1,undirected
"Pestka Biomedical Laboratories, Inc.", Koltchev; Doranelly ,1,1,undirected
"Pestka Biomedical Laboratories, Inc.", Lavoie; Thomas B.,1,1,undirected
"Pestka Biomedical Laboratories, Inc.", Pestka; Sidney ,1,1,undirected
"Pestka Biomedical Laboratories, Inc.", Skawinski; Michael A.,1,1,undirected
Petro Canada Inc., Poirier; Marc-Andne ,1,1,undirected
Pfizer Inc., Anderson; Annaliesa Sybil ,2,1,undirected
Pfizer Inc., Arumugham; Rasappa Gounder ,1,1,undirected
Pfizer Inc., Bernfield; Liesel A.,1,1,undirected
Pfizer Inc., Farley; John Erwin ,2,1,undirected
Pfizer Inc., Fletcher; Leah Diane ,1,1,undirected
Pfizer Inc., Harris; Shannon ,1,1,undirected
Pfizer Inc., Jansen; Kathrin Ute ,2,0,undirected
Pfizer Inc., Jones; Thomas Richard ,1,1,undirected
Pfizer Inc., Khandke; Lakshmi ,1,1,undirected
Pfizer Inc., Loun; Bounthon ,1,1,undirected
Pfizer Inc., Moran; Justin Keith ,1,1,undirected
Pfizer Inc., Perez; John Lance ,1,1,undirected
Pfizer Inc., Ruppen; Mark E.,1,1,undirected
Pfizer Inc., Zlotnick; Gary Warren ,2,1,undirected
"Pfizer Hospital Products Corp, Inc.", Arroyo; Nestor A.,1,1,undirected
"Pfizer Hospital Products Corp, Inc.", Arroyo; Nestor ,1,1,undirected
"Pfizer Hospital Products Corp, Inc.", Arroyo; Nestor A.,3,1,undirected
"Pfizer Hospital Products Corp, Inc.", Higham; Paul A.,3,1,undirected
"Pfizer Hospital Products Corp, Inc.", Posey-Dowty; Jessica ,2,1,undirected
"Pfizer Hospital Products Corp, Inc.", Posey-Dowty; Jessica D.,1,1,undirected
"Pfizer Hospital Products Corp, Inc.", Stark; Casper F.,3,1,undirected
"Pharmaceopeia, Inc.", Ahmed; Gulzar ,1,1,undirected
"Pharmaceopeia, Inc.", Baldwin; John J.,1,1,undirected
"Pharmaceopeia, Inc.", Dyckman; Alaric J.,1,1,undirected
"Pharmaceopeia, Inc.", Erickson; Shawn David ,1,1,undirected
"Pharmaceopeia, Inc.", Henderson; Ian ,1,1,undirected
"Pharmaceopeia, Inc.", Hussain; Zahid ,1,1,undirected
"Pharmaceopeia, Inc.", Leftheris; Katerina ,1,1,undirected
"Pharmaceopeia, Inc.", Letourneau; Jeffrey John ,1,1,undirected
"Pharmaceopeia, Inc.", Li; Wei ,1,1,undirected
"Pharmaceopeia, Inc.", Metzger; Axel ,1,1,undirected
"Pharmaceopeia, Inc.", Moriarty; Kevin Joseph ,1,1,undirected
"Pharmaceopeia, Inc.", Shimshock; Yvonne ,1,1,undirected
"Pharmaceopeia, Inc.", Wen; James ,1,1,undirected
"Pharmaceopeia, Inc.", Wrobleski; Stephen T.,1,1,undirected
"Pharmaceopeia, Inc.", Wu; Junjun ,1,1,undirected
" Pharmaceuticals, Ltd.", Chen; Yi-Jing ,2,1,undirected
" Pharmaceuticals, Ltd.", Chu; Guo-dong ,2,1,undirected
" Pharmaceuticals, Ltd.", Kuo; Shen-Chun ,1,1,undirected
" Pharmaceuticals, Ltd.", Pikul; Stanislaw ,2,1,undirected
Pharmacopeia Inc., Babu; Suresh D.,2,1,undirected
Pharmacopeia Inc., Caldwell; John P.,2,1,undirected
Pharmacopeia Inc., Cumming; Jared N.,2,1,undirected
Pharmacopeia Inc., Duo; Jingqi ,2,1,undirected
Pharmacopeia Inc., Greenlee; William J.,2,1,undirected
Pharmacopeia Inc., Gu; Huizhong ,2,1,undirected
Pharmacopeia Inc., Guo; Tao ,2,1,undirected
Pharmacopeia Inc., Hunter; Rachael C.,2,1,undirected
Pharmacopeia Inc., Iserloh; Ulrich ,2,1,undirected
Pharmacopeia Inc., Lai; Gaifa ,2,1,undirected
Pharmacopeia Inc., Le; Thuy X. E.,1,1,undirected
Pharmacopeia Inc., Le; Thuy X.E.,1,1,undirected
Pharmacopeia Inc., Li; Guoqing ,2,1,undirected
Pharmacopeia Inc., Liu; Xiaoiang ,2,1,undirected
Pharmacopeia Inc.," Mazzola, Jr.; Robert D.",2,1,undirected
Pharmacopeia Inc., McKittrick; Brian ,2,1,undirected
Pharmacopeia Inc., Misiaszek; Jeffrey A.,2,1,undirected
Pharmacopeia Inc., Morris; Michelle L.,2,1,undirected
Pharmacopeia Inc., Pan; Jianping ,2,1,undirected
Pharmacopeia Inc., Qian; Gang ,2,1,undirected
Pharmacopeia Inc., Qu; Chuanxing ,2,1,undirected
Pharmacopeia Inc., Saionz; Kurt W.,2,1,undirected
Pharmacopeia Inc., Shao; Yuefei ,2,1,undirected
Pharmacopeia Inc., Smith; Elizabeth M.,2,1,undirected
Pharmacopeia Inc., Stamford; Andrew W.,2,1,undirected
Pharmacopeia Inc., Strickland; Corey O.,2,1,undirected
Pharmacopeia Inc., Sun; Zhong-Yue ,2,1,undirected
Pharmacopeia Inc., Tadesse; Dawit ,2,1,undirected
Pharmacopeia Inc., Voight; Johannes H.,2,1,undirected
Pharmacopeia Inc., Wang; Lingyan ,2,1,undirected
Pharmacopeia Inc., Wu; Yusheng ,2,1,undirected
Pharmacopeia Inc., Ye; Yuanzan C.,2,1,undirected
Pharmacopeia Inc., Zhu; Zhaoning ,2,1,undirected
Pharmacopeia Inc., Bennett; David Jonathan ,1,1,undirected
Pharmacopeia Inc., Chan; Jui-Hsiang ,1,1,undirected
Pharmacopeia Inc., Cooke; Andrew John ,1,1,undirected
Pharmacopeia Inc., Edwards; Andrew Stanley ,1,1,undirected
Pharmacopeia Inc., Morris; Michelle Lee ,1,1,undirected
Pharmacopeia Inc., Neagu; Irina ,1,1,undirected
Pharmacopeia Inc., Ohlmeyer; Michael ,1,1,undirected
Pharmacopeia Inc., Rong; Yajing ,1,1,undirected
Pharmacopeia Inc., Roughton; Andrew Laird ,1,1,undirected
Pharmacopeia Inc., Affleck; Rhett L.,2,1,undirected
Pharmacopeia Inc., Ahmed; Gulzar ,3,1,undirected
Pharmacopeia Inc., Alvarez; Carmen S.,1,1,undirected
Pharmacopeia Inc., Baldwin; John J.,3,1,undirected
Pharmacopeia Inc., Bennett; David Jonathan ,1,1,undirected
Pharmacopeia Inc., Burbaum; Jonathan J.,1,1,undirected
Pharmacopeia Inc., Chan; Jui-Hsiang ,1,1,undirected
Pharmacopeia Inc., Connelly; James A.,2,1,undirected
Pharmacopeia Inc., Cooke; Andrew John ,1,1,undirected
Pharmacopeia Inc., Cooper; Alan B.,1,1,undirected
Pharmacopeia Inc., Desai; Jagdish A.,1,1,undirected
Pharmacopeia Inc., Dillard; Lawrence W.,1,1,undirected
Pharmacopeia Inc., Diller; David J.,2,1,undirected
Pharmacopeia Inc., Doll; Ronald J.,1,1,undirected
Pharmacopeia Inc., Dyckman; Alaric J.,1,1,undirected
Pharmacopeia Inc., Edwards; Andrew Stanley ,1,1,undirected
Pharmacopeia Inc., Erickson; Shawn David ,1,1,undirected
Pharmacopeia Inc., Feygin; Ilya ,2,1,undirected
Pharmacopeia Inc., Girijavallabhan; Viyyoor M.,1,1,undirected
Pharmacopeia Inc., Guzi; Timothy J.,1,1,undirected
Pharmacopeia Inc., Henderson; Ian ,1,1,undirected
Pharmacopeia Inc., Ho; Koc-Kan ,2,1,undirected
Pharmacopeia Inc., Hobbs; Doug ,2,1,undirected
Pharmacopeia Inc., Huang; Chia-Yu ,1,1,undirected
Pharmacopeia Inc., Hussain; Zahid ,1,1,undirected
Pharmacopeia Inc., James; Ray A.,1,1,undirected
Pharmacopeia Inc., Jokiel; Patrick ,1,0,undirected
Pharmacopeia Inc., Keertikar; Kartik M.,1,1,undirected
Pharmacopeia Inc., Kieselbach; Peter ,2,1,undirected
Pharmacopeia Inc., Kirk; Gregory L.,2,1,undirected
Pharmacopeia Inc., Leftheris; Katerina ,3,1,undirected
Pharmacopeia Inc., Letourneau; Jeffrey John ,3,1,undirected
Pharmacopeia Inc., Li; Ge ,1,1,undirected
Pharmacopeia Inc., Li; Wei ,1,1,undirected
Pharmacopeia Inc., Liu; Chunjian ,2,1,undirected
Pharmacopeia Inc., Liu; Ruiyan ,1,1,undirected
Pharmacopeia Inc., Metzger; Axel ,3,1,undirected
Pharmacopeia Inc., Minor; Keith P.,1,1,undirected
Pharmacopeia Inc., Moriarty; Kevin Joseph ,1,1,undirected
Pharmacopeia Inc., Morris; Michelle Lee ,1,1,undirected
Pharmacopeia Inc., Mueller; James P.,2,1,undirected
Pharmacopeia Inc., Neagu; Irina ,1,1,undirected
Pharmacopeia Inc., Njoroge; F.,1,1,undirected
Pharmacopeia Inc., Ohlmeyer; Michael ,1,1,undirected
Pharmacopeia Inc., Ohlmeyer; Michael H. J.,1,1,undirected
Pharmacopeia Inc., Ohlmeyer; Michael J.,1,1,undirected
Pharmacopeia Inc., Pinto; Patrick A.,1,1,undirected
Pharmacopeia Inc., Rane; Dinanath F.,1,1,undirected
Pharmacopeia Inc., Riviello; Christopher Mark ,2,1,undirected
Pharmacopeia Inc., Rong; Yaing ,1,1,undirected
Pharmacopeia Inc., Rong; Yajing ,1,1,undirected
Pharmacopeia Inc., Santhanam; Bama ,1,1,undirected
Pharmacopeia Inc., Shimshock; Yvonne ,1,1,undirected
Pharmacopeia Inc., Tran; Vinh D.,1,1,undirected
Pharmacopeia Inc., Vibulbhan; Bancha ,1,1,undirected
Pharmacopeia Inc., Wang; James J-S ,1,1,undirected
Pharmacopeia Inc., Wen; James ,1,1,undirected
Pharmacopeia Inc., Wen; Jun ,2,1,undirected
Pharmacopeia Inc., Wong; Angela ,1,1,undirected
Pharmacopeia Inc., Wrobleski; Stephen T.,3,1,undirected
Pharmacopeia Inc., Wu; Junjun ,1,1,undirected
Pharmacopeia Inc., Yang; Ke ,1,1,undirected
Pharmacopeia Inc., Zhao; Ning ,2,1,undirected
Pharmacopeia Inc., Zhu; Hugh Y.,1,1,undirected
Pharmacopeia Inc., Babu; Suresh D.,1,1,undirected
Pharmacopeia Inc., Brescia; Marc-Raleigh ,1,1,undirected
Pharmacopeia Inc., Caldwell; John P.,1,1,undirected
Pharmacopeia Inc., Cole; Andrew G.,1,1,undirected
Pharmacopeia Inc., Cumming; Jared N.,1,1,undirected
